citycode	countrycode	latitude	longitude
KWN	US	59.756388888888885	-161.8836111111111
KWP	US	57.769999999999996	-153.54611111111112
KWT	US	60.79361111111111	-161.44194444444446
KWZ	CD	-10.765833333333333	25.50583333333333
KXA	US	55.53611111111111	-132.4013888888889
KXB	ID	-4.341944444444444	121.52166666666666
KXF	FJ	-17.34583333333333	179.42194444444445
KXK	RU	50.407777777777774	136.93583333333333
KXO	UG	-1.2833333333333332	29.71972222222222
KXU	PF	-16.339444444444442	-144.40305555555557
KYA	TR	37.97888888888889	32.56194444444444
KYD	TW	22.083333333333332	121.5
KYK	US	57.565555555555555	-154.45194444444442
KYP	MM	19.42638888888889	93.53472222222221
KYS	ML	14.481666666666667	-11.404722222222222
KYU	US	64.87638888888888	-157.72444444444446
KYZ	RU	51.67333333333333	94.40805555555556
KZB	US	57.55	-153.75
KZI	GR	40.28611111111111	21.840833333333332
KZN	RU	55.60611111111111	49.27861111111111
KZO	KZ	44.7075	65.59222222222222
KZR	TR	39.11277777777778	30.128611111111113
KZS	GR	36.14194444444444	29.57638888888889
LAD	AO	-8.858333333333333	13.231111111111112
LAE	PG	-6.569722222222222	146.72611111111112
LAH	ID	-0.6347222222222222	127.50416666666666
LAK	CA	68.22333333333333	-135.00583333333333
LAN	US	42.77861111111111	-84.58722222222222
LAO	PH	18.178055555555556	120.53138888888888
LAP	MX	24.072777777777777	-110.3625
LAQ	LY	32.78861111111111	21.964444444444442
LAR	US	41.31194444444444	-105.67500000000001
LAS	US	36.083333333333336	-115.16666666666667
LAU	KE	-2.2525	40.91305555555555
LAW	US	34.56666666666667	-98.41638888888889
LAX	US	33.93333333333333	-118.4
LBA	GB	53.865833333333335	-1.6605555555555556
LBB	US	33.666666666666664	-101.83333333333333
LBC	DE	53.805277777777775	10.719166666666666
LBD	TJ	40.21527777777778	69.69472222222223
LBE	US	40.27583333333333	-79.40472222222223
LBF	US	41.13111111111111	-100.69305555555556
LBJ	ID	-8.486666666666666	119.88916666666667
LBL	US	37.04416666666666	-100.96000000000001
LBP	MY	3.2022222222222223	115.40222222222222
LBR	BR	-7.278888888888889	-64.76972222222223
LBS	FJ	-16.467777777777776	179.33972222222224
LBU	MY	5.2972222222222225	115.2525
LBV	GA	0.45861111111111114	9.412222222222223
LCA	CY	34.875	33.624722222222225
LCE	HN	15.7425	-86.85305555555556
LCG	ES	43.30222222222222	-8.377222222222223
LCH	US	30.12611111111111	-93.22333333333333
LCJ	PL	51.759166666666665	19.45583333333333
LCX	CN	25.675555555555558	116.74555555555555
LDB	BR	-23.33361111111111	-51.13
LDE	FR	43.18555555555555	-0.002777777777777778
LDH	AU	-31.538611111111113	159.07611111111112
LDS	CN	47.75138888888889	129.01777777777778
LDU	MY	5.030277777777778	118.32833333333333
LDY	GB	55.04277777777778	-7.161111111111111
LDZ	ZA	-24.808055555555555	31.504166666666666
LEA	AU	-22.235555555555557	114.0886111111111
LEB	US	43.62777777777778	-72.30722222222222
LEC	BR	-12.48	-41.28111111111111
LED	RU	59.95	30.05
LEH	FR	49.53388888888889	0.08805555555555555
LEI	ES	36.84388888888889	-2.37
LEN	ES	42.58888888888889	-5.655555555555556
LEQ	GB	50.10277777777778	-5.670555555555556
LER	AU	-27.844166666666666	120.70444444444445
LET	CO	-4.193611111111111	-69.94305555555556
LEU	ES	42.33861111111111	1.4091666666666667
LEX	US	38.03333333333333	-84.6
LFM	IR	27.373055555555556	53.18805555555555
LFQ	CN	36.03972222222222	111.49166666666667
LFR	VE	8.239166666666666	-72.27111111111111
LFT	US	30.205277777777777	-91.9875
LFW	TG	6.165555555555556	1.2544444444444445
LGB	US	33.81777777777778	-118.15166666666667
LGG	BE	50.63333333333333	5.583333333333333
LGI	BS	23.17888888888889	-75.0936111111111
LGK	MY	6.338611111111111	99.73222222222222
LGL	MY	3.4211111111111108	115.15333333333334
LGP	PH	13.157222222222222	123.73444444444445
LGZ	CN	28.42666666666667	92.3461111111111
LHE	PK	31.521666666666665	74.40361111111112
LHG	AU	-29.4	147.96666666666667
LHN	BR	-19.357222222222223	-40.069722222222225
LHW	CN	36.516666666666666	103.61666666666666
LIF	NC	-20.77472222222222	167.23999999999998
LIG	FR	45.86083333333333	1.1802777777777778
LIH	US	21.976388888888888	-159.3361111111111
LIK	MH	9.823333333333332	169.3075
LIL	FR	50.56666666666667	3.1
LIM	PE	-12.021944444444445	-77.11444444444444
LIO	CR	9.961944444444443	-83.02694444444444
LIQ	CD	2.1711111111111108	21.496944444444445
LIR	CR	10.593333333333334	-85.54444444444444
LIS	PT	38.774166666666666	-9.134166666666665
LIT	US	34.72944444444445	-92.22444444444444
LIX	MW	-12.080277777777777	34.73638888888889
LJA	CD	-3.462777777777778	23.618333333333332
LJG	CN	26.674166666666668	100.24361111111111
LJU	SI	46.22361111111111	14.4575
LKA	ID	-8.274166666666668	123.00055555555555
LKB	FJ	-18.199166666666667	-178.81694444444443
LKH	MY	3.3119444444444444	114.78694444444444
LKI	ID	2.410833333333333	96.32583333333334
LKL	NO	70.06888888888888	24.973611111111108
LKN	NO	68.15444444444445	13.611944444444443
LKO	IN	26.760555555555555	80.88944444444445
LKY	TZ	-3.3755555555555556	35.81805555555556
LLA	SE	65.54388888888889	22.121944444444445
LLB	CN	25.448333333333334	107.96083333333334
LLF	CN	26.341666666666665	111.60888888888888
LLI	ET	11.975	38.980000000000004
LLJ	ID	-3.2855555555555553	102.91555555555556
LLK	AZ	38.75888888888889	48.80638888888888
LLM	SB	-10.275833333333335	166.29111111111112
LLO	ID	-3.0825	120.245
LLU	GL	60.46472222222223	-45.56944444444445
LLV	CN	37.68138888888889	111.14250000000001
LLW	MW	-13.789444444444444	33.78111111111111
LMA	US	63.88611111111111	-152.30194444444444
LMC	CO	2.1752777777777776	-73.78666666666666
LME	FR	48.0	0.2
LML	MH	8.921944444444444	166.26666666666668
LMM	MX	25.685277777777777	-109.08083333333333
LMN	MY	4.808055555555556	115.01027777777777
LMP	IT	35.49805555555556	12.618333333333334
LMU	ID	2.9647222222222225	105.75555555555556
LMV	MV	5.459444444444444	73.37055555555555
LMZ	MZ	-10.766666666666667	40.483333333333334
LNB	VU	-16.584999999999997	168.15972222222223
LNE	VU	-15.864166666666666	168.1711111111111
LNJ	CN	23.73888888888889	100.025
LNK	US	40.85111111111111	-96.75916666666667
LNL	CN	33.790277777777774	105.78916666666666
LNO	AU	-28.881944444444446	121.3125
LNS	US	40.12166666666667	-76.2961111111111
LNU	ID	3.5752777777777776	116.61972222222222
LNV	PG	-3.0425	152.6277777777778
LNY	US	20.785555555555558	-156.95138888888889
LNZ	AT	48.23361111111111	14.1875
LOD	VU	-15.305833333333334	167.96777777777777
LOE	TH	17.439166666666665	101.72194444444445
LOH	EC	-3.9958333333333336	-79.37166666666666
LOK	KE	3.1216666666666666	35.605555555555554
LON	GB	51.5	-0.16666666666666666
LOO	DZ	33.764722222222225	2.9274999999999998
LOP	ID	-8.757222222222222	116.27666666666667
LOS	NG	6.5775	3.3211111111111107
LOY	KE	2.763611111111111	36.718333333333334
LPA	ES	27.931944444444447	-15.386666666666667
LPB	BO	-16.513333333333332	-68.19222222222223
LPC	US	34.666666666666664	-120.46944444444445
LPF	CN	26.608611111111113	104.97833333333334
LPI	SE	58.40222222222222	15.525555555555556
LPK	RU	52.6375	39.45194444444445
LPL	GB	53.33361111111111	-2.8497222222222223
LPM	VU	-16.45777777777778	167.82888888888888
LPP	FI	61.044444444444444	28.144444444444446
LPQ	LA	19.897777777777776	102.16083333333334
LPS	US	48.483333333333334	-122.93777777777778
LPT	TH	18.272222222222222	99.50416666666666
LPY	FR	45.07972222222222	3.7633333333333328
LQM	CO	-0.1822222222222222	-74.77083333333333
LRD	US	27.54388888888889	-99.46166666666667
LRE	AU	-23.431944444444447	144.2777777777778
LRH	FR	46.17916666666667	-1.1952777777777779
LRM	DO	18.450833333333332	-68.91194444444444
LRR	IR	27.673055555555557	54.38722222222222
LRS	GR	37.184999999999995	26.80027777777778
LRT	FR	47.760555555555555	-3.4400000000000004
LRU	US	32.3	-106.93333333333334
LRV	VE	11.947222222222223	-66.67166666666667
LSC	CL	-29.91638888888889	-71.19944444444445
LSE	US	43.87888888888889	-91.25666666666666
LSH	MM	22.977777777777778	97.75222222222222
LSP	VE	11.780833333333334	-70.15138888888889
LSQ	CL	-37.416666666666664	-72.35
LSS	GP	15.864444444444445	-61.580555555555556
LST	AU	-41.54527777777778	147.2111111111111
LSW	ID	5.226666666666667	96.95027777777779
LTI	MN	46.376666666666665	96.22194444444445
LTK	SY	35.401111111111106	35.948611111111106
LTM	GY	3.4	-59.8
LTO	MX	25.989166666666666	-111.34833333333333
LTS	US	34.7	-99.33333333333333
LTX	EC	-0.9075	-78.61583333333333
LUA	NP	27.686666666666667	86.72944444444444
LUD	NA	-26.6875	15.242777777777777
LUL	US	31.666666666666668	-89.16666666666667
LUM	CN	24.40138888888889	98.53222222222222
LUN	ZM	-15.330833333333333	28.4525
LUO	AO	-11.767222222222223	19.89388888888889
LUP	US	21.210277777777776	-156.97555555555556
LUQ	AR	-33.27222222222222	-66.35666666666665
LUR	US	68.875	-166.10999999999999
LUV	ID	-5.661666666666667	132.7313888888889
LUW	ID	-1.0380555555555557	122.77277777777778
LUX	LU	49.623333333333335	6.204444444444444
LUZ	PL	51.24638888888889	22.56833333333333
LVI	ZM	-17.821666666666665	25.822777777777777
LVO	AU	-28.613611111111112	122.4238888888889
LWB	US	37.85611111111111	-80.40194444444445
LWE	ID	-8.361944444444443	123.43861111111111
LWS	US	46.37555555555556	-117.01361111111112
LWY	MY	4.849722222222222	115.40805555555556
LXA	CN	29.298055555555557	90.91222222222223
LXG	LA	20.96222222222222	101.40305555555557
LXR	EG	25.671111111111113	32.70666666666667
LXS	GR	39.91694444444444	25.23638888888889
LYA	CN	34.74138888888889	112.38944444444445
LYB	KY	19.666666666666668	-80.08333333333333
LYC	SE	64.54833333333333	18.71611111111111
LYG	CN	34.416666666666664	119.18083333333334
LYH	US	37.32666666666667	-79.20055555555555
LYI	CN	35.04944444444444	118.41194444444444
LYP	PK	31.365000000000002	72.99472222222222
LYR	NO	78.2461111111111	15.465555555555556
LYS	FR	45.733333333333334	4.933333333333334
LZG	CN	31.5025	106.03444444444445
LZH	CN	24.20777777777778	109.3913888888889
LZN	TW	26.159444444444443	119.95833333333334
LZO	CN	29.030555555555555	105.46888888888888
LZU	US	33.97805555555556	-83.96222222222222
LZY	CN	29.305833333333332	94.3386111111111
MAA	IN	12.994444444444444	80.18055555555556
MAB	BR	-5.368611111111111	-49.13805555555555
MAD	ES	40.46666666666667	-3.5666666666666664
MAF	US	31.933333333333334	-102.2
MAG	PG	-5.207222222222223	145.78861111111112
MAH	ES	39.862500000000004	4.2186111111111115
MAJ	MH	7.064722222222222	171.27194444444447
MAM	MX	25.77	-97.52527777777777
MAN	GB	53.353611111111114	-2.275
MAO	BR	-3.063611111111111	-60.00666666666667
MAQ	TH	16.699722222222224	98.5436111111111
MAR	VE	10.558333333333334	-71.72777777777777
MAS	PG	-2.065	147.42499999999998
MAU	PF	-16.42638888888889	-152.2436111111111
MAV	MH	8.705555555555556	171.23083333333332
MAZ	PR	18.25583333333333	-67.14861111111112
MBA	KE	-4.0280555555555555	39.599722222222226
MBB	AU	-21.162499999999998	119.83527777777778
MBE	JP	44.303888888888885	143.40416666666667
MBI	TZ	-8.919722222222221	33.46388888888889
MBJ	JM	18.503611111111113	-77.91333333333334
MBL	US	44.27305555555555	-86.25222222222222
MBQ	UG	-0.55	30.6
MBS	US	43.53194444444444	-84.0825
MBT	PH	12.36888888888889	123.62944444444443
MBW	AU	-37.975833333333334	145.10222222222222
MBZ	BR	-3.4166666666666665	-57.666666666666664
MCE	US	37.28333333333333	-120.51666666666667
MCG	US	62.953611111111115	-155.60555555555555
MCK	US	40.20777777777778	-100.59277777777777
MCM	MC	43.726111111111116	7.42
MCN	US	32.68333333333333	-83.65
MCP	BR	0.050555555555555555	-51.07222222222222
MCT	OM	23.592777777777776	58.281666666666666
MCV	AU	-16.442222222222224	136.08305555555555
MCW	US	43.155833333333334	-93.33583333333333
MCX	RU	42.816944444444445	47.65222222222222
MCY	AU	-26.603333333333335	153.09111111111113
MCZ	BR	-9.510833333333334	-35.791666666666664
MDC	ID	1.5491666666666666	124.9263888888889
MDE	CO	6.233333333333333	-75.58333333333333
MDG	CN	44.524166666666666	129.5688888888889
MDI	NG	7.716666666666667	8.6
MDK	CD	0.0225	18.288611111111113
MDL	MM	21.702222222222222	95.97805555555556
MDQ	AR	-37.93416666666666	-57.57333333333334
MDR	KE	-1.2988888888888888	35.064166666666665
MDU	PG	-6.147777777777778	143.65722222222223
MDZ	AR	-32.83166666666667	-68.79277777777777
MEC	EC	-0.9461111111111112	-80.67888888888889
MED	SA	24.553333333333335	39.705000000000005
MEE	NC	-21.481666666666666	168.0375
MEH	NO	71.0286111111111	27.826944444444443
MEI	US	32.33277777777778	-88.75194444444445
MEL	AU	-37.733333333333334	144.90555555555557
MEM	US	35.0425	-89.97666666666667
MEN	FR	44.50416666666667	3.5275
MEQ	ID	4.045555555555556	96.24944444444445
MES	ID	3.591388888888889	98.66916666666667
MEU	BR	-0.8844444444444444	-52.6
MEX	MX	19.433333333333334	-99.08333333333333
MFA	TZ	-7.912777777777778	39.66611111111111
MFE	US	26.175833333333333	-98.23861111111111
MFJ	FJ	-18.566944444444445	179.95277777777775
MFK	TW	26.223888888888887	120.00277777777778
MFM	MO	22.149444444444445	113.59166666666667
MFR	US	42.37416666666667	-122.8736111111111
MFU	ZM	-13.259722222222223	31.933888888888887
MGA	NI	12.141388888888889	-86.16805555555555
MGB	AU	-37.745555555555555	140.78527777777776
MGF	BR	-23.47611111111111	-52.01583333333333
MGH	ZA	-30.8575	30.343055555555555
MGM	US	32.3	-86.4
MGQ	SO	2.0147222222222223	45.305
MGR	US	31.083333333333332	-83.8
MGS	CK	-21.89388888888889	-157.90833333333333
MGT	AU	-12.094444444444445	134.8936111111111
MGW	US	39.64111111111111	-79.9175
MGZ	MM	12.439722222222223	98.62138888888889
MHC	CL	-42.343333333333334	-73.71611111111112
MHD	IR	36.23416666666667	59.644999999999996
MHH	BS	26.511388888888888	-77.08361111111111
MHK	US	39.14222222222222	-96.66916666666667
MHQ	FI	60.12166666666667	19.8975
MHT	US	42.9325	-71.43555555555555
MHX	CK	-10.36888888888889	-161.0
MIA	US	25.8	-80.28333333333333
MID	MX	20.936944444444446	-89.65777777777778
MIG	CN	31.42888888888889	104.74083333333333
MII	BR	-22.196944444444444	-49.92638888888889
MIJ	MH	6.084722222222222	171.73083333333332
MIL	IT	45.46666666666667	9.202777777777778
MIM	AU	-36.90861111111111	149.9013888888889
MIR	TN	35.75805555555556	10.754722222222222
MIS	PG	-10.689444444444444	152.8361111111111
MIU	NG	11.855277777777777	13.080833333333333
MJB	MH	10.283333333333333	170.8686111111111
MJC	CI	7.271944444444444	-7.5874999999999995
MJE	MH	8.163333333333334	168.17444444444445
MJF	NO	65.78388888888888	13.215
MJI	LY	32.89333333333333	13.289722222222222
MJK	AU	-25.89527777777778	113.57583333333334
MJM	CD	-6.1211111111111105	23.56888888888889
MJN	MG	-15.667222222222222	46.35194444444445
MJT	GR	39.05333333333333	26.602222222222224
MJU	ID	-2.5883333333333334	119.02777777777777
MJY	RU	58.18194444444444	94.73944444444444
MJZ	RU	62.53472222222222	114.03888888888889
MKC	US	39.11666666666667	-94.58333333333333
MKE	US	42.95	-87.9
MKG	US	43.169444444444444	-86.23833333333333
MKK	US	21.151666666666664	-157.0977777777778
MKL	US	35.6025	-88.91388888888889
MKM	MY	2.9069444444444446	112.075
MKP	PF	-16.583888888888886	-143.65833333333333
MKQ	ID	-8.520277777777778	140.41833333333332
MKR	AU	-26.611666666666668	118.54777777777778
MKW	ID	-0.8919444444444444	134.04916666666668
MKY	AU	-21.171666666666667	149.1797222222222
MKZ	MY	2.263611111111111	102.25194444444445
MLA	MT	35.8575	14.477500000000001
MLB	US	28.102777777777778	-80.64527777777778
MLE	MV	4.191666666666667	73.52916666666667
MLG	ID	-7.926666666666667	112.71444444444445
MLI	US	41.448611111111106	-90.5075
MLL	US	61.86416666666667	-162.02611111111113
MLM	MX	19.85	-101.02555555555556
MLN	ES	35.27972222222222	-2.956388888888889
MLO	GR	36.696666666666665	24.472777777777775
MLU	US	32.51083333333333	-92.03777777777778
MLW	LR	6.233333333333333	-10.366666666666667
MLX	TR	38.43527777777778	38.09111111111111
MLY	US	64.99805555555555	-150.64111111111112
MMA	SE	55.6	13.066666666666666
MMB	JP	43.88055555555555	144.16416666666666
MMD	JP	25.84722222222222	131.26388888888889
MME	GB	54.509166666666665	-1.4294444444444445
MMG	AU	-28.116111111111113	117.84166666666667
MMH	US	37.62444444444444	-118.84055555555555
MMJ	JP	36.166666666666664	137.92277777777778
MMK	RU	68.78166666666667	32.75083333333333
MMO	CV	15.155833333333334	-23.21361111111111
MMU	US	40.797777777777775	-74.41527777777779
MMY	JP	24.782777777777778	125.295
MNA	ID	4.006666666666667	126.67361111111111
MNB	CD	-5.933333333333334	12.35
MNC	MZ	-14.485833333333332	40.712500000000006
MNG	AU	-12.056111111111111	134.23416666666665
MNI	MS	16.79138888888889	-62.19416666666666
MNK	KI	1.003611111111111	173.03111111111113
MNL	PH	14.516666666666667	121.01666666666667
MNO	CD	-7.289166666666667	27.39388888888889
MNS	ZM	-11.138333333333334	28.875
MNT	US	65.14722222222223	-149.3675
MNX	BR	-5.816666666666666	-61.28333333333333
MNY	SB	-7.416666666666667	155.5652777777778
MNZ	US	38.721944444444446	-77.51444444444445
MOA	CU	20.653888888888886	-74.92222222222223
MOB	US	30.683333333333334	-88.03333333333333
MOC	BR	-16.706944444444442	-43.81888888888889
MOF	ID	-8.640555555555554	122.23694444444445
MOH	ID	-2.202777777777778	121.66111111111111
MOI	CK	-19.842499999999998	-157.70333333333332
MOL	NO	62.74472222222222	7.2625
MON	NZ	-43.78333333333333	170.13333333333333
MOO	AU	-28.099444444444444	140.19833333333332
MOQ	MG	-20.284722222222225	44.3175
MOT	US	48.266666666666666	-101.28333333333333
MOU	US	62.09527777777778	-163.6822222222222
MOV	AU	-22.058611111111112	148.07638888888889
MOW	RU	55.65555555555555	37.52222222222222
MOZ	PF	-17.490000000000002	-149.76194444444445
MPA	NA	-17.633333333333333	24.183333333333334
MPH	PH	11.924444444444443	121.95416666666667
MPL	FR	43.6	3.8833333333333333
MPM	MZ	-25.920833333333334	32.572500000000005
MPN	FK	-51.82277777777778	-58.44555555555555
MQF	RU	53.393055555555556	58.75555555555555
MQJ	RU	66.45083333333334	143.2613888888889
MQL	AU	-34.22916666666667	142.08555555555557
MQM	TR	37.223333333333336	40.63166666666667
MQN	NO	66.36666666666666	14.3
MQP	ZA	-25.383055555555558	31.105555555555558
MQS	VC	12.888333333333334	-61.17916666666667
MQT	US	46.353611111111114	-87.39527777777778
MQX	ET	13.4675	39.53333333333333
MRA	LY	32.32194444444445	15.061388888888889
MRD	VE	8.582222222222223	-71.16111111111111
MRE	KE	-1.4044444444444444	35.00944444444445
MRS	FR	43.3	5.366666666666666
MRU	MU	-20.43027777777778	57.683611111111105
MRV	RU	44.225	43.081944444444446
MRX	IR	30.552222222222223	49.155833333333334
MRY	US	36.583333333333336	-121.85
MRZ	AU	-29.49888888888889	149.84472222222223
MSA	CA	53.44138888888889	-91.76305555555555
MSH	OM	20.675555555555558	58.25
MSJ	JP	40.70333333333333	141.36833333333334
MSL	US	34.74638888888889	-87.61
MSN	US	43.13972222222222	-89.33749999999999
MSO	US	46.91638888888889	-114.09055555555555
MSP	US	44.9	-93.21666666666667
MSQ	BY	53.86666666666667	27.533333333333335
MSR	TR	38.74777777777778	41.66111111111111
MSS	US	44.93583333333333	-74.84555555555555
MST	NL	50.91583333333333	5.776944444444444
MSU	LS	-29.46222222222222	27.552500000000002
MSY	US	29.95	-90.06666666666666
MSZ	AO	-15.261666666666667	12.147222222222222
MTE	BR	-2.0166666666666666	-54.06666666666667
MTJ	US	38.50527777777778	-107.89416666666668
MTK	KI	3.374722222222222	172.99249999999998
MTM	US	55.13333333333333	-131.58333333333334
MTR	CO	8.823611111111111	-75.82583333333334
MTS	SZ	-26.528888888888886	31.3075
MTT	MX	18.103333333333335	-94.58055555555555
MTV	VU	-13.666111111111112	167.71138888888888
MTY	MX	25.666666666666668	-100.31666666666666
MUA	SB	-8.327222222222222	157.26166666666666
MUB	BW	-19.972499999999997	23.43111111111111
MUC	DE	48.35	11.783333333333333
MUE	US	20.00138888888889	-155.66805555555555
MUH	EG	31.333333333333332	27.216666666666665
MUK	CK	-20.136388888888888	-157.34583333333333
MUN	VE	9.749166666666666	-63.15333333333333
MUR	MY	4.179444444444445	114.3275
MUU	BR	-13.90611111111111	-38.94083333333333
MUX	PK	30.203333333333333	71.41916666666667
MVB	GA	-1.656111111111111	13.438055555555556
MVD	UY	-34.83833333333334	-56.030833333333334
MVF	BR	-5.200555555555556	-37.36361111111111
MVP	CO	1.253611111111111	-70.23388888888888
MVR	CM	10.451388888888888	14.2575
MVT	PF	-14.869722222222222	-148.71305555555554
MVY	US	41.39333333333333	-70.6125
MWA	US	37.75138888888889	-89.01666666666667
MWF	VU	-14.997777777777777	168.08166666666665
MWK	ID	3.3	106.26555555555555
MWS	ID	-2.8008333333333333	122.14305555555556
MWX	KR	34.99138888888889	126.38277777777778
MWZ	TZ	-2.4444444444444446	32.93277777777777
MXH	PG	-6.362777777777778	143.23111111111112
MXL	MX	32.63055555555555	-115.24166666666667
MXQ	BR	-13.389444444444443	-38.91
MXV	MN	49.663333333333334	100.09944444444444
MXX	SE	60.95777777777778	14.511388888888888
MXY	US	61.416666666666664	-142.91666666666666
MXZ	CN	24.264166666666668	116.09833333333333
MYA	AU	-35.89833333333333	150.1461111111111
MYD	KE	-3.229166666666667	40.10166666666667
MYE	JP	34.07361111111111	139.5602777777778
MYG	BS	22.379444444444445	-73.01361111111112
MYI	AU	-9.915277777777778	144.05472222222224
MYJ	JP	33.827222222222225	132.69972222222222
MYK	US	61.36666666666667	-142.68333333333334
MYP	TM	37.62305555555555	61.895833333333336
MYQ	IN	12.231666666666667	76.65722222222223
MYR	US	33.7	-78.96666666666667
MYT	MM	25.384166666666665	97.35388888888889
MYU	US	60.3725	-166.27166666666668
MYV	US	39.1	-121.56666666666666
MYW	TZ	-10.339166666666667	40.181666666666665
MYY	MY	4.325277777777777	113.98833333333333
MZA	PE	-11.325555555555555	-74.53555555555555
MZG	TW	23.56861111111111	119.62833333333333
MZH	TR	40.828611111111115	35.52027777777778
MZK	KI	2.058611111111111	173.27194444444447
MZL	CO	5.029722222222222	-75.46472222222222
MZO	CU	20.28805555555556	-77.08916666666666
MZR	AF	36.706944444444446	67.20944444444444
MZT	MX	23.161388888888887	-106.26611111111112
MZV	MY	4.0505555555555555	114.80916666666667
MZW	DZ	33.53583333333333	-0.2425
NAA	AU	-30.319166666666668	149.82722222222222
NAG	IN	21.092222222222222	79.04722222222222
NAH	ID	3.6833333333333336	125.52805555555555
NAJ	AZ	39.18888888888888	45.458333333333336
NAM	ID	-3.2372222222222224	127.10027777777778
NAN	FJ	-17.755	177.44361111111112
NAO	CN	30.79388888888889	106.15972222222223
NAP	IT	40.88333333333333	14.283333333333333
NAQ	GL	77.48861111111111	-69.38777777777779
NAS	BS	25.03888888888889	-77.46611111111112
NAT	BR	-5.768055555555556	-35.376111111111115
NAU	PF	-14.176944444444445	-141.26722222222224
NAV	TR	38.77194444444444	34.53444444444444
NAW	TH	6.523333333333333	101.74472222222222
NBC	RU	55.56666666666667	52.1
NBE	TN	36.07555555555556	10.438333333333334
NBO	KE	-1.3166666666666667	36.93333333333333
NBS	CN	42.065	127.60249999999999
NBW	CU	19.906666666666666	-75.20527777777778
NBX	ID	-3.3680555555555562	135.49666666666664
NCE	FR	43.665277777777774	7.215
NCL	GB	55.0375	-1.6916666666666667
NCN	US	60.07944444444445	-147.99499999999998
NCU	UZ	42.486666666666665	59.62277777777778
NCY	FR	45.93083333333333	6.106388888888889
NDB	MR	20.93305555555556	-17.029999999999998
NDE	KE	3.934166666666667	41.84444444444445
NDG	CN	47.23972222222222	123.91805555555555
NDJ	TD	12.13361111111111	15.033888888888889
NDK	MH	5.633055555555556	168.12444444444446
NDR	MA	34.98888888888889	-3.0283333333333333
NDU	NA	-17.95611111111111	19.722777777777775
NEI	RU	45.08305555555556	136.59055555555557
NER	RU	56.91138888888889	124.90305555555557
NEU	LA	20.41861111111111	104.0675
NEV	KN	17.205555555555556	-62.59
NFL	US	39.46666666666667	-118.78333333333333
NGB	CN	29.826666666666668	121.46194444444444
NGE	CM	7.356944444444444	13.559166666666668
NGI	FJ	-18.115555555555556	179.33972222222224
NGK	RU	51.781666666666666	143.14
NGO	JP	35.13333333333333	136.88333333333333
NGQ	CN	32.099722222222226	80.05333333333333
NGS	JP	32.75055555555556	129.8777777777778
NHA	VN	12.25	109.16666666666667
NHV	PF	-8.795555555555556	-140.2288888888889
NIB	US	63.01722222222222	-154.36555555555555
NIG	KI	-1.3144444444444445	176.41083333333333
NIM	NE	13.481111111111112	2.1766666666666663
NIO	CD	-2.716666666666667	17.683333333333334
NIQ	GL	70.78944444444444	-53.66305555555555
NIU	PF	-16.120833333333334	-146.37361111111113
NJC	RU	60.94916666666666	76.48361111111112
NJF	IQ	31.989722222222223	44.40416666666667
NKC	MR	18.097777777777775	-15.948055555555555
NKG	CN	31.741944444444446	118.86194444444443
NKI	US	55.855555555555554	-133.18333333333334
NKT	TR	37.36361111111111	42.06194444444444
NLA	ZM	-12.961944444444443	28.514166666666668
NLD	MX	27.44388888888889	-99.57055555555556
NLF	AU	-9.579166666666666	143.7802777777778
NLG	US	56.007777777777775	-161.1602777777778
NLH	CN	27.540277777777778	100.75916666666667
NLI	RU	53.15416666666667	140.65222222222224
NLK	NF	-29.041666666666668	167.93861111111113
NLT	CN	43.43222222222222	83.38222222222221
NMA	UZ	40.985	71.55694444444444
NME	US	60.47222222222222	-164.69916666666668
NMF	MV	5.8199999999999985	73.47166666666666
NNB	SB	-10.848333333333334	162.45416666666665
NNG	CN	22.608333333333334	108.1725
NNL	US	59.980555555555554	-154.83916666666667
NNM	RU	67.64027777777778	53.1225
NNR	IE	53.230555555555554	-9.467777777777778
NNT	TH	18.80777777777778	100.78333333333333
NNY	CN	32.98111111111111	112.61555555555555
NOB	CR	9.97638888888889	-85.65305555555557
NOC	IE	53.91027777777778	-8.81861111111111
NOD	DE	53.63305555555556	7.189444444444445
NOJ	RU	63.183611111111105	75.26888888888888
NON	KI	-0.6397222222222222	174.42805555555555
NOP	TR	42.021388888888886	35.0775
NOS	MG	-13.311944444444444	48.31472222222222
NOU	NC	-22.266666666666666	166.45
NOV	AO	-12.809166666666668	15.760833333333334
NOZ	RU	53.80638888888888	86.8711111111111
NPE	NZ	-39.464444444444446	176.86777777777777
NPL	NZ	-39.00805555555556	174.17749999999998
NPY	TZ	-6.354722222222222	31.083888888888886
NQN	AR	-38.94888888888889	-68.15583333333333
NQT	GB	52.96666666666667	-1.1666666666666667
NQU	CO	5.71	-77.26277777777777
NQY	GB	50.44333333333333	-5.001666666666667
NQZ	KZ	51.02305555555555	71.46694444444445
NRA	AU	-34.702222222222225	146.51222222222222
NRE	ID	-3.855	126.70166666666667
NRK	SE	58.586111111111116	16.248611111111114
NRR	PR	18.25	-65.63333333333334
NSB	BS	25.775	-79.25
NSH	IR	36.663333333333334	51.46472222222223
NSK	RU	69.3111111111111	87.33222222222221
NSN	NZ	-41.29666666666667	173.22416666666666
NSQ	GL	74.10972222222222	-57.065
NSR	BR	-9.083333333333334	-42.644999999999996
NST	TH	8.539722222222222	99.94472222222223
NTE	FR	47.15	-1.6
